Knee_Angle,Foot_Velocity,Stride_Length,Swing_Time,Stance_Time
10.14718852459019,0.09336885245901645,0.002760000000000001,0,0
10.84109259259262,0.0667670454545455,0,0,0
12.266250000000028,0.04557421875000004,0,0,0
13.036147058823554,0.03900689655172417,0,0,0
13.179706896551748,0.026150246305418748,0.0031445517241379334,0,0
12.043065217391334,0.021363453815261068,0.00106200985221675,0,0
11.40207142857145,0.020153992395437286,0.0020450763052208857,0,0
12.903500000000022,0.019996226415094367,0,0,0
15.008500000000012,0.019887218045112807,0,0,0
18.758500000000012,0.019917602996254707,0.0021829774436090245,0,0
21.628500000000017,0.019785447761194053,0,0,0
23.848500000000016,0.019564814814814837,0,0,0
24.825642857142885,0.019507042253521147,0.0072193333333333415,0,0
22.74850000000002,0.01942982456140353,0,0,0
20.068500000000014,0.01936888111888114,0.0008331929824561411,0,0
16.99850000000002,0.019301393728223017,0,0,0
14.878500000000017,0.019246527777777796,0.0016001114982578414,0,0
12.69037500000002,0.01841118421052633,0,0,0
12.026500000000018,0.018129449838187716,0,0,0
13.665166666666687,0.017975961538461555,0.0015143559870550174,0,0
14.652944444444465,0.017545171339563875,0.0014940769230769246,0,0
15.895166666666688,0.01740740740740742,0,0,0
14.70350000000002,0.01722408536585367,0.0035374814814814843,0,0
13.753500000000017,0.01712727272727274,0.0007289634146341468,0,0
11.988500000000016,0.01692664670658684,0.0007090909090909096,0,0
10.628500000000017,0.01677071005917161,0,0,0
9.708500000000022,0.015943820224719116,0,0,0
10.903500000000022,0.015868715083798897,0.001961258426966294,0,0
12.435166666666689,0.01573684210526317,0,0,0
13.369240740740768,0.014940721649484547,0.005251789473684214,0,0
12.047156716417932,0.020758241758241768,0.006224288659793819,0,0
11.338500000000025,0.02076039387308535,0.008819277670782832,0,0
10.313500000000019,0.020788671023965147,0.011414524935553075,0,0
13.09350000000002,0.02090928725701945,0.015716259140346103,0,0
12.98516666666668,0.021062231759656658,0.019205745101469215,0,0
17.058500000000024,0.02112633832976446,0.02096272364224175,0,0
18.18850000000002,0.02120299145299146,0.022748830708622905,0,0
9.878500000000017,0.021378723404255326,0.02539718968298188,0,0
12.688500000000019,0.02147664543524417,0.027171487555322307,0,0
15.998500000000021,0.021587923728813567,0.02899361919014184,0,0
20.878500000000017,0.021708245243128973,0.030792653088446927,0,0
21.74850000000002,0.02183860759493672,0.03260931270789725,0,0
21.628500000000017,0.021978947368421063,0.034436401315492186,0,0
24.128500000000017,0.022285115303983243,0.03720187499970272,0,0
21.308500000000024,0.022455020920502104,0.03909668422402138,0,0
18.74850000000002,0.022637787056367445,0.04099708589766155,0,0
16.568500000000014,0.022829166666666678,0.042880108862170946,0,0
14.508500000000012,0.02303118503118504,0.044794442195504276,0,0
11.068500000000014,0.02324377593360997,0.04672493699799908,0,0
8.248500000000021,0.02369008264462811,0.04961819011003228,0,0
7.413500000000013,0.02416358024691359,0.05259700002738765,0,0
9.128500000000017,0.024414784394250523,0.054626086447140745,0,0
15.938500000000019,0.024673155737704927,0.05664326919868079,0,0
24.118500000000026,0.0249355828220859,0.05865712165769719,0,0
32.43850000000002,0.02520714285714287,0.06073196828346406,0,0
38.521833333333355,0.02605780933062881,0.06492511114060692,0,0
30.868500000000026,0.026354251012145755,0.06708173588705724,0,0
26.74850000000002,0.02666060606060607,0.0692780759680289,0,0
22.43850000000002,0.026972782258064525,0.07146692445287739,0,0
20.81350000000002,0.027238955823293182,0,0,0
17.21183333333335,0.02708582834331338,0.0011055582329317273,0,0
16.348500000000016,0.02698210735586482,0,0,0
12.188500000000019,0.0269295634920635,0.0010872842942345928,0,0
8.318500000000014,0.02687722772277229,0.003241649373599673,0,0
7.228500000000021,0.02671259842519686,0,0,0
5.895166666666687,0.0265508806262231,0,0,0
10.248500000000021,0.02649902343750001,0,0,0
23.49850000000002,0.026446393762183242,0,0,0
43.87850000000002,0.026393968871595338,0,0,0
66.87850000000002,0.026340776699029133,0,0,0
83.62850000000002,0.026287790697674427,0,0,0
87.49850000000002,0.026236943907156682,0,0,0
79.80850000000002,0.026186293436293445,0,0,0
58.568500000000014,0.026135838150289026,0,0,0
35.818500000000014,0.026082692307692317,0,0,0
24.628500000000017,0.026032629558541274,0,0,0
18.24850000000002,0.025982758620689664,0,0,0
15.21850000000002,0.025890267175572527,0.002110620689655173,0,0
13.315166666666684,0.025737191650853898,0,0,0
15.068500000000014,0.02568844696969698,0,0,0
12.415166666666687,0.02554425612052732,0.001035537878787879,0,0
11.373500000000021,0.02545309568480301,0,0,0
9.771833333333353,0.025313432835820906,0,0,0
21.318500000000014,0.02526536312849163,0,0,0
37.12850000000002,0.025214684014869895,0,0,0
59.80850000000002,0.0251669758812616,0,0,0
71.55850000000002,0.025120370370370376,0,0,0
72.12850000000002,0.025074861367837344,0.0010128148148148151,0,0
58.37850000000002,0.025026752767527683,0,0,0
43.18850000000002,0.024979742173112347,0,0,0
31.068500000000014,0.024933823529411772,0,0,0
19.378500000000017,0.02488807339449542,0,0,0
15.783500000000018,0.02479798903107862,0.0010035229357798167,0,0
14.818500000000014,0.024753649635036505,0.0009999195612431448,0,0
12.23183333333335,0.02449548736462095,0.0010221459854014602,0,0
9.90600000000002,0.024348566308243738,0,0,0
9.042500000000015,0.024145648312611026,0.0019718853046594995,0,0
12.308500000000024,0.02410283687943264,0,0,0
23.008500000000012,0.024062831858407095,0.0009881134751773056,0,0
40.62850000000002,0.024022968197879874,0.0029131400238498733,0,0
57.50850000000001,0.023921516754850103,0,0,0
74.87850000000002,0.023778169014084524,0,0,0
78.30850000000002,0.02381546572934975,0.001807126760563381,0,0
66.68850000000002,0.02404912280701756,0.0055043640189113615,0,0
50.24850000000002,0.024401926444833643,0.008524293843472766,0,0
34.18850000000002,0.024779720279720297,0.010716447959059457,0,0
28.378500000000017,0.024726003490401414,0,0,0
25.568500000000014,0.024653310104529636,0,0,0
21.128500000000017,0.024556521739130453,0,0,0
16.818500000000014,0.024359375000000016,0,0,0
14.058500000000024,0.023983535528596202,0,0,214.1493206
11.236000000000018,0.020671256454389,0,0,214.4143324
12.688500000000019,0.018537800687285243,0,0,214.7557247
15.378500000000017,0.015577186963979436,0,0,215.1286531
22.43850000000002,0.012842465753424676,0,0,215.4654062
27.398500000000016,0.011814310051107342,0.011385698630136987,0.31631520000001956,0
34.93850000000002,0.013839285714285731,0.024586843434225573,0.584319000000022,0
43.87850000000002,0.015917657045840423,0.030066843434225575,0.788511700000015,0
46.25350000000002,0.020620981387478865,0.03975954971605919,0.788511700000015,0
40.37850000000002,0.023659628378378393,0.044025228227057504,0.788511700000015,0
32.05850000000002,0.026732715008431718,0.04634199849732778,0.788511700000015,0
26.49850000000002,0.029804713804713816,0.04856861569800232,0.788511700000015,0
22.568500000000014,0.03285714285714287,0.050864992802379425,0.788511700000015,0
18.318500000000014,0.03585067114093961,0.05302956423095085,0.788511700000015,0
12.938500000000019,0.038706867671691805,0.05468161792222602,0.788511700000015,0
10.878500000000017,0.041497491638796,0.057242167335961366,0,0
9.313500000000019,0.047360833333333345,0.0656218663326169,0,0
6.563500000000019,0.05579235880398672,0.08263629966595022,0,0
5.533500000000018,0.061908112582781456,0.08694121660947181,0,0
4.90600000000002,0.07770394736842104,0.12128283912602811,0.018755599999991546,0
6.568500000000014,0.08486288998357963,0.14766715491550178,0.2663439000000096,0
15.318500000000014,0.09142213114754097,0.17532315491550177,0.593524699999989,0
33.12850000000002,0.10013502454991816,0.20390092540730503,0.8395191999999838,0
54.37850000000002,0.109093954248366,0.21459972737129848,0.8395191999999838,0
73.93850000000002,0.1187332789559543,0.23028724371116777,0.8395191999999838,0
85.53350000000002,0.13800406504065038,0.24506323718588227,0.8395191999999838,0
80.75850000000001,0.1476176948051948,0.2562475623891343,0.8395191999999838,0
62.678500000000014,0.15719367909238247,0.2679929779735499,0.8395191999999838,0
45.00850000000001,0.16672168284789643,0.28040047230094045,0.8395191999999838,0
30.318500000000014,0.1761930533117932,0.29348220692877214,0.8395191999999838,0
16.68850000000002,0.1854516129032258,0.3057696511937156,0.8395191999999838,0
11.008500000000012,0.1947431561996779,0.32122978022597365,0,0
9.811833333333354,0.22233173076923074,0.3564526852179221,0,0
7.938500000000019,0.2323216,0.37834322367946055,0,0
4.78100000000002,0.27056836248012717,0.42941554367946055,0,0
4.063500000000019,0.29584627575277334,0.48554774717707583,0,0
3.21850000000002,0.32245971563981035,0.5293613002674086,0,0
5.128500000000017,0.3357681388012618,0.5552780775185934,0,0
10.318500000000014,0.349063779527559,0.5824355286226943,0,0
21.24850000000002,0.36233883647798737,0.6105766309848991,0,0
42.55850000000002,0.3755863422291993,0.6397077379031381,0,0
59.87850000000002,0.38881504702194347,0.669986645281474,0,0
69.05850000000002,0.4020086071987479,0.7011558490432295,0,0
69.86850000000003,0.41516953124999983,0.7334045376191293,0,0
61.55850000000002,0.4282691107644304,0.7664101001191292,0,0
47.74850000000002,0.44133566978193134,0.8007516289802837,0,0
29.308500000000024,0.45530404354587856,0.8457544825628383,0,0
14.688500000000019,0.46976319875776384,0.8876828060465085,0,0
10.128500000000017,0.49856346749226,0.9436943898974401,0,0
12.548500000000018,0.5570161538461537,1.047575083395892,0,0
7.688500000000019,0.5714961597542241,1.0917923757035841,0,0
4.938500000000019,0.5859064417177912,1.137248068483922,0,0
3.11250000000002,0.6564611872146118,1.2712096144961915,0,0
5.0585000000000235,0.6689392097264436,1.3127825094733605,0,0
10.308500000000024,0.6811449165402123,1.363825646251476,0,0
20.18850000000002,0.6938848484848483,1.424349239574693,6.331628099999989,0
32.43850000000002,0.7074591527987896,1.489092027453481,6.505287600000003,0
47.18850000000002,0.7216291540785497,1.552432759677384,6.738881099999986,0
52.568500000000014,0.7358974358974357,1.611659092003668,7.035974899999985,0
54.93850000000002,0.7500331325301203,1.6695788868754629,7.311251499999997,0
48.68850000000002,0.7643345864661651,1.7317975374778725,7.311251499999997,0
39.05850000000002,0.7786816816816815,1.7938883043951657,7.311251499999997,0
31.878500000000017,0.7930172413793102,1.8565188389297,7.311251499999997,0
26.31350000000002,0.8214865470852017,1.9513769078952172,7.311251499999997,0
19.568500000000014,0.835647014925373,2.0168958316620333,7.311251499999997,0
12.878500000000017,0.8497637853949328,2.083731592856063,7.311251499999997,0
11.628500000000017,0.8638229166666666,2.1515446956876576,7.311251499999997,0
9.188500000000019,0.8778142644873699,2.220370529020991,7.311251499999997,0
6.464500000000018,0.946400442477876,2.4287739524979597,0,0
7.815166666666684,0.9895323054331865,2.59754202329442,0,0
10.568500000000014,1.0036312316715543,2.666832607729075,0,0
14.058500000000024,1.0163674963396778,2.732683106262799,0,0
19.74850000000002,1.028234649122807,2.8048885059699735,0,0
23.18850000000002,1.0402934306569342,2.8896272778997982,0,0
28.74850000000002,1.0531756559766763,2.982274752352353,0,0
26.058500000000024,1.0669687045123726,3.0769528048304875,0,0
27.59350000000002,1.0958838896952103,3.209293049371972,0.5247195999999974,0
28.481833333333352,1.1378302023121387,3.3819864717232058,0.5247195999999974,0
28.28850000000002,1.2123608321377333,3.668417720278119,0.5247195999999974,0
31.008500000000012,1.2269426934097423,3.7641825868491376,0.5247195999999974,0
37.62350000000002,1.2557957142857143,3.9101917100583066,0.5247195999999974,0
34.12850000000002,1.2700542082738944,4.009647367201164,0.5247195999999974,0
27.49850000000002,1.284168091168091,4.110083703863075,0.5247195999999974,0
20.43850000000002,1.2981095305832149,4.211329151156522,0,0
17.378500000000017,1.3119588068181818,4.314585913603179,0,0
16.47850000000002,1.353002828854314,4.524411322694088,0,0
14.378500000000017,1.381185472496474,4.692643662156606,0,0
12.251000000000019,1.438030855539972,4.9770327566559,0.02352539999998271,0
10.998500000000021,1.454076330532213,5.107683225099097,0.37283840000000623,0
10.558500000000024,1.47169020979021,5.242465331541675,0.6397867000000019,0
12.998500000000021,1.4874860335195534,5.339936548324892,0.8900457000000017,0
21.628500000000017,1.5033465829846586,5.460183431006456,1.1108212999999978,0
35.87850000000002,1.5193370473537609,5.582451157645228,1.1108212999999978,0
53.618500000000026,1.5363289290681506,5.716030121433529,1.1108212999999978,0
68.74850000000002,1.5530618055555558,5.836496435758981,1.1108212999999978,0
67.68850000000002,1.5697565880721223,5.960837380203426,1.1108212999999978,0
56.12850000000002,1.5863704986149587,6.086017907249196,1.1108212999999978,0
38.568500000000014,1.602901798063624,6.212503547138393,1.1108212999999978,0
26.068500000000014,1.6193397790055248,6.340183690983483,1.1108212999999978,0
18.628500000000017,1.635664827586207,6.468946873303925,1.1108212999999978,0
17.128500000000017,1.6518044077134986,6.598168059510822,0,0
14.123500000000021,1.68365728021978,6.794160588436442,0,0
14.835166666666685,1.7305300957592338,7.062665753271607,0,0
11.443500000000014,1.7621111869031376,7.2718733647627145,0,0
10.028500000000022,1.7931163265306118,7.4816947071910915,0,0
12.748500000000021,1.8091134510869562,7.63176001331354,0,0
20.558500000000024,1.8261458616010853,7.789209089400496,0,0
31.318500000000014,1.8441863143631434,7.947748758328584,0,0
53.68850000000002,1.8616109607577807,8.088579663477637,0,0
74.18850000000002,1.8793898648648648,8.24226054033826,0,0
81.59350000000002,1.9148450134770887,8.468035324122043,0,0
70.12850000000002,1.932486541049798,8.621046925200211,0,0
53.678500000000014,1.9500672043010752,8.775485848484195,0,0
36.18850000000002,1.967587919463087,8.931339224828282,0,0
21.878500000000017,1.9850516085790884,9.088626258385329,0,0
14.818500000000014,2.0024571619812583,9.247294387071655,0,0
12.533500000000018,2.017111481975968,0,0,4.324368399999997
11.533500000000018,2.011726364846871,0,0,4.324368399999997
9.125166666666686,2.00343700265252,0,0,4.324368399999997
8.376500000000018,1.9926772068511198,0.41241540053050396,0,4.324368399999997
11.498500000000021,1.9905822368421053,0.5681095770785936,0,4.324368399999997
21.378500000000017,1.988107752956636,0.7226681560259619,0,4.324368399999997
40.93850000000002,1.9856358267716534,0.8816687762624928,0,4.324368399999997
59.87850000000002,1.9831225425950196,1.0399356424042252,0,4.324368399999997
74.56850000000001,1.9802212041884815,0,0,4.324368399999997
78.68850000000002,1.9766320261437909,0,0,4.324368399999997
65.05850000000001,1.9727265013054829,0,0,4.324368399999997
